GEOID10,total_pop,median_age,pct_hispanic,pct_white,pct_black,pct_asian,pct_male,pct_single_family_home,med_home_value,med_rooms_per_home,pct_built_before_1940,pct_renting,rental_vacancy_rate,avg_renter_household_size,med_gross_rent,med_household_income,mean_commute_time,pct_commute_drive_alone,pct_below_poverty,pct_college_grad_student,pct_same_residence_year_ago,pct_bachelors_degree,pct_english_only,pct_foreign_born
06037213310,4005.0,35.5,74.3,1.3,1.4,920.0,57.5,12.1,584500.0,3.0,37.1,91.6,4.5,3.45,1208 (USD),$47629,36.4,61.3,25.5,14.8,85.6,19.0,6.4,66.3
06037104610,3501.0,32.7,97.9,1.3,0.0,0.0,51.5,88.6,350500.0,5.1,15.3,41.4,0.0,4.24,1436 (USD),$58049,29.2,68.7,20.2,25.4,98.8,4.0,12.6,46.6
06037106510,5328.0,37.3,69.6,17.2,5.6,296.0,58.1,52.6,465500.0,6.1,0.0,35.7,6.6,3.05,1662 (USD),$100740,33.1,80.7,5.6,20.6,85.9,29.7,48.9,25.8
06037106641,2314.0,45.8,11.5,60.6,0.1,489.0,44.2,99.5,626300.0,6.8,1.1,9.7,0.0,2.73,3110 (USD),$103235,36.9,67.4,2.2,41.5,91.8,50.0,58.7,33.3
06037113213,4982.0,40.5,29.6,40.0,4.2,959.0,49.9,48.5,429500.0,5.6,1.4,38.1,0.0,2.65,1688 (USD),$82208,33.1,76.9,8.0,31.7,91.8,35.0,51.1,32.0
06037113233,8229.0,30.2,58.8,19.9,7.4,1125.0,48.5,21.0,335100.0,3.9,3.4,75.0,1.4,3.3,1227 (USD),$40697,25.9,73.2,23.6,26.2,81.9,16.9,33.2,43.6
06037113303,4241.0,45.4,29.9,47.2,1.4,750.0,49.7,68.7,464400.0,5.7,0.0,7.6,0.0,2.66,,$88580,29.6,70.9,8.0,28.6,90.0,29.8,57.1,32.0
06037115302,4364.0,29.0,71.4,11.1,7.1,392.0,50.6,40.1,460200.0,4.5,0.8,70.1,2.0,4.25,1363 (USD),$45441,32.0,60.9,29.1,31.6,90.0,18.1,21.8,46.2
06037117302,5363.0,39.6,24.0,42.8,8.6,905.0,47.2,84.6,535300.0,6.0,0.0,25.9,0.0,3.64,1788 (USD),$87813,33.7,77.6,9.9,31.7,87.1,37.3,50.6,33.7
06037121900,3624.0,36.3,74.4,19.9,1.1,168.0,49.2,75.3,404600.0,5.0,6.5,34.6,8.6,3.18,1140 (USD),$47096,28.3,80.5,18.9,44.7,96.9,11.6,20.7,52.0
06037183103,4521.0,32.3,72.7,10.7,2.0,555.0,52.6,31.3,486800.0,3.8,36.0,77.9,1.7,2.96,1263 (USD),$54271,30.7,63.5,18.8,33.7,89.8,19.3,37.9,36.0
06037127805,3875.0,35.0,65.7,17.0,3.3,503.0,46.4,36.3,482600.0,3.4,6.2,74.5,6.1,3.15,1097 (USD),$36891,36.9,67.7,20.9,25.2,89.4,17.8,22.4,56.7
06037127605,4465.0,27.7,75.8,7.7,2.8,466.0,51.1,20.8,432100.0,3.9,5.3,88.9,1.7,4.1,1325 (USD),$42143,32.0,57.8,26.5,27.6,89.9,12.3,16.4,45.5
06037125401,4422.0,33.2,15.8,55.2,18.7,381.0,51.3,3.1,343400.0,2.9,6.0,91.1,3.7,1.82,1472 (USD),$58531,40.3,70.4,19.9,64.0,78.5,50.0,75.4,22.1
06037122122,2610.0,29.5,92.9,7.1,0.0,0.0,48.9,33.2,375000.0,4.3,10.8,78.1,0.0,3.73,1225 (USD),$34032,24.7,66.7,25.9,28.9,95.5,4.8,8.6,46.6
06037120105,2857.0,35.5,71.7,7.2,1.5,559.0,49.4,34.8,380300.0,4.0,1.3,69.7,1.0,2.93,1006 (USD),$26813,30.7,72.1,31.3,27.0,85.1,14.2,17.2,50.7
06037115103,3498.0,20.0,34.8,30.0,13.0,614.0,42.3,0.0,,3.6,0.0,100.0,20.0,4.0,1800 (USD),,16.3,35.5,63.0,99.5,43.8,49.0,52.2,15.7
06037113235,1840.0,39.1,25.7,57.9,4.5,70.0,53.9,63.1,459700.0,5.2,10.3,33.0,0.0,2.84,1817 (USD),$75625,37.6,68.0,8.8,21.4,81.3,31.9,80.8,15.6
06037241400,3558.0,29.6,64.4,0.4,30.9,45.0,43.1,44.4,310100.0,4.4,28.2,71.4,7.8,3.78,1192 (USD),$30042,29.8,73.1,35.1,29.8,84.1,6.8,35.9,32.9
06037242200,6329.0,26.6,72.8,0.1,27.0,11.0,51.0,52.3,285400.0,4.3,25.2,69.9,1.0,3.82,949 (USD),$26196,34.8,66.7,42.9,27.4,86.7,4.3,30.7,29.6
06037262302,3003.0,45.4,6.9,82.5,0.8,217.0,48.7,74.5,2000001.0,7.0,13.7,23.9,0.0,1.83,2045 (USD),$161645,24.2,81.0,2.8,15.3,87.2,81.1,74.6,21.9
06037265520,4802.0,36.0,3.4,67.7,5.1,891.0,50.6,8.4,743000.0,4.3,6.2,64.0,5.9,2.27,2305 (USD),$96364,24.7,68.8,12.8,64.7,69.5,76.1,67.1,32.0
06037143700,3958.0,43.3,3.9,76.3,2.5,346.0,52.8,77.7,1154100.0,5.5,21.5,27.9,0.0,1.9,1513 (USD),$120278,31.7,75.7,5.1,18.2,88.8,66.1,76.4,26.4
06037181500,3915.0,42.8,41.9,34.2,0.0,815.0,52.5,89.5,580800.0,4.9,60.1,26.8,0.0,2.6,1711 (USD),$100347,32.5,70.8,6.2,21.6,95.4,38.2,50.5,26.4
06037183820,3902.0,31.1,87.2,5.4,1.4,169.0,51.8,25.8,384800.0,3.9,32.0,73.6,0.0,3.62,1157 (USD),$32596,33.1,63.6,39.7,19.4,86.7,12.1,21.8,41.4
06037189600,3721.0,35.6,17.2,67.8,5.0,120.0,54.6,35.1,1040700.0,3.4,32.0,65.6,2.6,1.71,1452 (USD),$69475,23.8,76.3,7.2,43.1,83.4,61.8,76.1,15.3
06037138000,4501.0,48.5,11.0,75.4,4.7,281.0,53.1,92.9,812000.0,6.7,1.7,15.7,7.6,2.56,2782 (USD),$119511,37.2,79.0,5.3,23.9,89.9,53.5,72.3,28.3
06037181600,4691.0,24.1,35.3,30.4,2.7,1229.0,46.9,66.4,613900.0,4.8,57.1,51.7,0.0,2.77,1384 (USD),$73958,26.5,53.8,9.4,77.1,76.3,46.1,53.9,28.1
06037187200,2858.0,35.8,75.9,11.3,1.0,299.0,48.8,60.9,583600.0,4.1,35.2,63.4,0.0,3.13,1344 (USD),$58705,31.4,79.3,12.9,36.7,96.9,26.3,22.4,40.1
06037191420,3539.0,33.4,63.3,19.2,0.6,535.0,54.3,17.8,578600.0,3.1,33.9,94.2,2.9,3.13,1174 (USD),$53704,38.5,51.4,23.7,52.2,88.6,25.1,27.2,58.8
06037195500,5104.0,39.1,30.9,44.9,1.1,1014.0,50.5,53.2,807200.0,4.2,44.0,53.9,4.7,1.81,1386 (USD),$79553,33.1,72.6,6.8,39.7,85.5,60.6,60.0,27.1
06037108104,1965.0,43.3,8.0,58.8,3.3,557.0,45.5,98.3,656100.0,6.8,0.0,10.2,0.0,4.83,3263 (USD),$122000,41.4,84.8,10.2,11.5,93.7,63.2,51.8,33.2
06037113301,2418.0,47.5,16.7,65.1,0.8,351.0,53.1,56.3,784800.0,6.5,0.0,39.4,13.0,2.04,2167 (USD),$68194,32.6,76.8,4.8,38.8,86.7,54.8,61.8,29.5
06037117303,3706.0,40.5,44.1,33.7,1.1,692.0,50.5,99.2,474100.0,5.8,1.4,9.8,0.0,2.71,2744 (USD),$96625,34.3,76.5,7.1,31.6,97.1,29.6,45.3,28.7
06037190510,4568.0,32.8,39.3,32.3,4.7,1000.0,50.1,2.2,,2.5,11.0,100.0,0.7,2.57,1194 (USD),$32029,29.5,58.3,33.2,40.9,85.4,34.1,27.2,51.0
06037192620,3758.0,32.5,62.5,6.1,1.9,1005.0,49.2,4.3,663500.0,3.0,37.7,94.3,5.0,3.07,1086 (USD),$35236,31.9,58.5,22.2,24.5,89.1,22.5,11.3,62.6
06037197410,4501.0,36.8,35.1,46.0,2.8,499.0,50.9,66.3,748900.0,4.8,57.2,53.4,2.5,2.71,1697 (USD),$101273,30.4,71.4,10.2,31.3,87.5,53.9,64.6,20.2
06037189500,3974.0,35.5,14.7,78.0,1.4,143.0,55.4,12.1,1129200.0,2.8,36.8,86.6,2.2,1.37,1535 (USD),$56605,26.5,63.8,22.9,66.4,84.1,70.9,75.5,23.1
06037131200,3256.0,42.5,42.0,40.5,3.3,379.0,54.8,89.7,436300.0,5.2,1.9,32.0,8.4,2.95,2076 (USD),$65854,29.7,87.5,8.5,40.6,89.7,33.4,47.7,33.7
06037131600,4913.0,41.4,55.1,30.4,1.0,546.0,49.4,88.5,453700.0,5.5,3.1,29.0,0.0,3.7,1695 (USD),$68529,34.5,73.6,11.4,39.5,94.6,19.2,27.8,41.0
06037132700,5313.0,36.8,58.0,32.5,0.3,424.0,51.6,68.0,479400.0,4.9,0.6,47.2,0.0,3.72,1188 (USD),$58415,32.6,65.6,20.7,24.8,93.2,21.1,35.9,43.8
06037181300,4066.0,45.3,32.5,33.2,1.0,1214.0,48.6,77.0,635300.0,5.3,37.7,28.6,2.2,2.99,1733 (USD),$89623,30.5,72.9,5.5,27.7,95.5,54.2,45.1,36.6
06037183300,3299.0,37.3,71.2,13.4,0.4,490.0,48.4,70.4,454200.0,4.6,73.0,49.8,0.0,3.11,1342 (USD),$71500,29.5,77.7,10.8,44.8,90.9,21.7,33.2,38.4
06037183510,2804.0,33.8,75.2,18.0,0.4,165.0,51.3,68.7,568400.0,4.9,54.3,34.5,0.0,3.06,1200 (USD),$66625,32.4,78.7,12.5,32.2,94.7,21.1,27.1,32.3
06037183810,4373.0,30.9,80.7,9.8,1.3,323.0,49.4,21.3,450000.0,3.3,40.7,87.8,3.6,3.25,1071 (USD),$37421,33.0,53.7,35.9,24.1,85.3,22.2,19.8,45.1
06037188100,4147.0,34.5,56.6,26.4,2.0,354.0,51.3,36.4,666500.0,3.9,26.8,72.5,6.1,2.17,1449 (USD),$56176,30.9,75.1,7.6,45.3,86.7,35.6,42.9,33.2
06037101400,4089.0,43.4,22.8,63.5,0.2,241.0,49.7,78.9,548200.0,5.1,11.3,31.0,0.0,2.47,1225 (USD),$68313,32.6,78.6,8.6,31.4,95.1,28.7,58.1,31.9
06037104310,5416.0,30.4,94.5,1.0,3.7,9.0,48.9,88.4,362100.0,5.7,2.9,31.5,0.0,7.56,1950 (USD),$68413,27.9,73.1,16.6,13.4,94.8,3.2,10.7,49.4
06037106403,3600.0,35.4,91.3,7.0,0.1,56.0,49.1,96.4,381000.0,5.4,1.3,13.7,14.3,5.91,2202 (USD),$64631,25.4,75.1,6.0,21.2,98.6,7.7,21.1,38.5
06037106520,5778.0,33.2,86.2,10.7,0.4,82.0,49.9,77.2,363700.0,5.7,1.3,34.5,4.0,4.12,1737 (USD),$63664,31.1,77.1,16.2,31.6,94.3,8.0,24.1,38.5
06037296600,5000.0,37.8,70.0,18.6,6.0,43.0,48.3,37.8,407600.0,3.7,33.3,78.5,1.7,2.5,1154 (USD),$33116,27.1,66.1,23.4,29.4,76.7,10.2,44.4,30.5
06037297500,5258.0,41.7,36.5,52.8,2.9,155.0,51.6,61.9,769500.0,4.9,7.4,41.5,8.6,1.93,1662 (USD),$109241,28.9,82.0,9.9,26.8,85.7,37.6,86.7,7.7
06037300400,6156.0,38.9,22.4,48.8,0.3,1425.0,48.2,84.5,600900.0,5.0,15.0,22.9,0.0,2.82,1900 (USD),$92578,30.4,80.4,5.9,29.8,82.1,47.8,55.9,31.6
06037300702,4995.0,48.7,5.6,82.1,0.0,375.0,50.8,94.2,1079800.0,7.7,24.0,16.0,0.0,2.03,2607 (USD),$122500,29.8,77.4,8.9,46.7,93.2,64.0,42.9,42.0
06037300902,2082.0,50.9,15.4,61.3,0.0,419.0,51.5,100.0,856000.0,6.8,46.9,5.6,0.0,2.93,3179 (USD),$135893,26.6,83.3,3.2,31.1,93.2,60.5,52.4,30.9
06037123303,2978.0,37.1,47.8,39.5,0.9,294.0,46.5,42.3,436600.0,4.0,0.9,71.1,0.0,2.84,1277 (USD),$33981,31.9,78.0,26.4,52.0,92.9,22.0,21.5,57.7
06037123420,4505.0,33.6,57.0,31.2,3.9,305.0,44.1,37.0,456500.0,3.9,0.0,69.1,2.9,3.27,1149 (USD),$41375,28.2,77.6,21.8,34.4,94.2,18.7,19.4,43.6
06037127300,4625.0,36.4,49.3,24.5,9.9,567.0,51.7,30.6,442700.0,3.3,5.4,71.6,7.7,2.29,1138 (USD),$54267,36.4,72.3,16.5,36.2,86.2,28.6,35.0,41.9
06037127520,4455.0,32.4,79.8,4.4,4.2,480.0,52.6,1.9,258300.0,3.1,2.0,95.7,2.9,3.22,1033 (USD),$29328,32.7,56.0,35.2,14.6,84.3,9.9,15.2,61.1
06037128303,3780.0,27.8,86.2,9.9,2.7,44.0,53.0,7.4,,3.6,3.3,96.3,1.7,3.38,1225 (USD),$29919,34.5,60.6,39.1,16.1,84.1,9.2,10.0,52.2
06037103101,2532.0,47.7,24.8,67.3,0.7,133.0,51.9,98.9,469700.0,5.6,2.8,18.6,0.0,2.47,1496 (USD),$72734,35.0,85.7,8.0,25.4,93.6,29.6,59.5,28.9
06037104201,4816.0,31.6,86.1,1.2,12.7,0.0,51.2,90.7,359100.0,5.6,0.5,28.6,0.0,3.82,1777 (USD),$50968,30.8,73.7,22.6,40.1,95.4,5.8,20.4,42.0
06037104320,6211.0,31.3,91.3,2.1,2.6,174.0,53.1,75.3,342400.0,4.7,10.4,61.1,0.6,4.36,987 (USD),$46972,26.8,78.4,24.7,24.6,93.9,8.6,11.4,51.0
06037104620,3449.0,31.0,98.1,1.3,0.0,18.0,51.8,91.8,356600.0,5.0,9.3,40.4,0.0,4.51,1380 (USD),$53173,23.8,72.9,15.2,29.2,89.4,2.9,8.8,43.7
06037104701,4259.0,24.9,95.5,0.8,3.7,0.0,45.3,42.4,346000.0,4.7,4.1,74.3,0.0,4.6,949 (USD),$27917,30.8,62.8,40.6,14.6,96.7,2.5,7.1,38.7
06037104810,5806.0,35.6,94.4,4.3,0.2,68.0,49.2,94.6,345800.0,5.2,5.4,26.6,0.0,5.74,1510 (USD),$68250,27.8,73.5,16.8,24.1,91.3,8.0,13.3,44.9
06037106112,5812.0,33.7,71.3,17.9,1.3,416.0,49.6,93.2,440900.0,6.1,0.6,15.1,15.8,4.47,1949 (USD),$84932,32.9,81.1,8.4,23.6,94.4,24.6,43.2,27.0
06037106113,3722.0,39.4,75.1,13.4,3.5,296.0,52.3,84.0,421500.0,6.0,0.0,15.3,0.0,4.51,1904 (USD),$77467,32.3,76.5,3.4,29.6,92.3,23.3,33.5,37.6
06037265510,4395.0,30.0,7.6,49.4,0.4,1733.0,41.7,2.8,769200.0,3.1,2.5,90.7,1.6,1.97,1942 (USD),$43073,25.3,53.5,43.4,88.8,60.9,76.1,45.4,44.4
06037267501,6939.0,31.3,40.7,35.1,1.4,1052.0,53.7,4.0,685500.0,3.5,2.4,83.8,0.6,2.67,1715 (USD),$75780,23.6,64.8,10.8,65.4,84.3,54.9,44.0,40.2
06037206010,3586.0,38.4,56.7,7.8,2.7,1137.0,49.1,17.8,531700.0,3.8,27.0,88.9,2.2,3.23,912 (USD),$27669,31.2,49.6,38.7,21.4,94.0,13.6,22.3,49.4
06037207900,4997.0,32.7,27.0,29.2,6.1,1742.0,47.6,1.4,664300.0,2.0,11.0,77.8,11.3,1.68,2310 (USD),$84882,27.8,58.4,23.5,62.1,55.8,73.2,53.5,37.8
06037208902,2885.0,29.5,94.2,0.9,0.5,127.0,64.7,2.3,,1.8,27.0,100.0,2.3,4.05,978 (USD),$32413,35.7,15.4,40.4,12.3,90.6,7.1,3.8,65.8
06037208904,4025.0,33.0,87.6,2.3,3.1,279.0,53.3,2.9,,2.1,43.4,100.0,3.4,3.04,783 (USD),$25590,33.3,18.1,48.2,17.0,94.6,6.0,9.6,62.4
06037209402,3808.0,31.0,92.3,6.4,0.7,22.0,64.2,2.1,,,57.1,98.5,3.8,3.11,834 (USD),$24813,44.5,8.9,54.0,17.9,85.3,5.5,6.2,68.4
06037211000,4904.0,41.8,7.4,54.7,2.3,1389.0,47.6,65.6,1608600.0,6.5,60.6,35.6,6.0,2.41,2036 (USD),$134000,26.6,72.7,7.7,16.6,90.2,73.1,64.0,27.3
06037211120,5872.0,35.6,29.9,5.7,4.9,3293.0,42.7,1.4,454200.0,2.9,14.7,92.5,4.0,2.4,1279 (USD),$41134,29.8,57.3,23.2,51.5,82.3,33.2,18.3,63.6
06037191810,3624.0,30.9,64.6,24.6,5.0,174.0,54.3,5.3,650000.0,3.0,22.1,94.0,2.0,3.04,1189 (USD),$42863,30.1,60.9,33.6,44.7,92.4,26.5,31.9,41.0
06037203100,4683.0,27.4,97.5,1.8,0.0,20.0,42.6,31.1,290900.0,4.2,45.6,87.6,1.6,3.72,926 (USD),$26306,33.9,78.0,32.0,20.1,93.2,3.8,8.8,38.0
06037203500,3071.0,30.9,79.9,4.3,0.3,471.0,45.4,35.0,324200.0,3.7,55.5,82.3,2.7,3.28,1009 (USD),$34665,27.1,56.3,31.9,28.8,85.2,20.5,15.4,44.5
06037203720,4135.0,33.2,97.5,0.7,0.9,40.0,53.0,25.7,417100.0,3.8,52.3,88.3,6.1,4.19,936 (USD),$29173,34.0,54.8,38.4,20.4,96.7,8.5,5.5,54.8
06037204200,3532.0,28.3,97.4,0.7,0.0,69.0,51.4,37.1,305700.0,3.6,51.5,88.8,4.7,3.82,976 (USD),$29972,33.6,64.4,38.2,14.7,92.7,5.7,6.0,47.7
06037204300,4816.0,31.5,95.3,3.0,0.5,38.0,49.9,44.3,390000.0,3.5,50.7,79.6,2.9,3.7,985 (USD),$31026,29.8,58.5,36.5,31.0,93.2,5.8,9.2,47.7
06037209300,4683.0,28.9,70.0,12.2,6.5,442.0,51.0,1.1,369400.0,1.4,19.2,97.6,6.4,2.4,915 (USD),$24684,30.2,32.1,45.0,31.6,74.7,20.3,23.2,48.7
06037209820,3338.0,27.1,88.9,1.1,1.3,262.0,43.6,12.3,573900.0,2.6,58.1,87.0,0.9,3.66,864 (USD),$23705,39.2,33.5,53.1,12.6,87.2,12.3,5.5,51.4
06037131300,5425.0,36.1,61.8,22.8,2.5,592.0,52.4,95.0,413200.0,5.9,2.4,27.9,1.8,5.47,2277 (USD),$65761,34.4,80.2,17.2,27.9,88.5,22.1,22.6,44.0
06037123902,2638.0,37.4,24.6,53.7,5.8,354.0,47.2,41.7,600900.0,4.2,2.0,69.1,0.0,2.58,1441 (USD),$67431,33.0,77.6,13.1,33.5,76.5,48.1,55.4,35.4
06037121102,2460.0,44.2,57.6,35.4,0.0,136.0,45.1,94.8,463700.0,5.2,20.4,39.4,0.0,3.1,1567 (USD),$43375,29.1,64.5,19.0,21.1,91.9,22.4,44.6,33.1
06037106645,3425.0,50.8,17.0,64.2,3.6,373.0,50.3,98.4,656500.0,7.1,0.0,12.0,7.3,3.73,3034 (USD),$114013,36.0,75.5,9.1,29.2,94.1,50.8,58.2,30.1
06037104204,3514.0,37.6,76.2,10.0,6.5,211.0,50.7,49.5,315600.0,5.2,1.4,35.0,0.0,3.76,1209 (USD),$47708,31.1,67.7,23.9,28.2,94.5,9.6,22.6,50.0
06037297602,4048.0,42.0,37.6,43.9,5.8,390.0,48.0,45.7,463600.0,4.2,23.3,57.1,0.8,2.3,1358 (USD),$66063,29.4,80.8,14.3,35.3,81.5,42.2,74.3,12.8
06037297601,2706.0,34.1,24.3,52.6,8.1,46.0,51.9,17.7,513200.0,4.3,30.1,83.3,7.3,2.2,1466 (USD),$51912,31.0,76.9,4.7,30.5,81.2,38.3,82.5,3.7
06037115404,2990.0,35.5,53.7,24.5,6.4,386.0,50.6,73.9,486200.0,5.3,2.4,47.9,2.0,3.34,1389 (USD),$51500,25.3,69.5,23.7,37.1,90.8,22.2,36.5,42.2
06037115403,3706.0,34.2,55.8,23.2,8.9,433.0,54.9,40.6,518400.0,4.1,0.0,66.7,0.0,3.5,1169 (USD),$48984,33.5,70.9,26.7,39.2,84.4,25.6,28.2,44.3
06037267403,3257.0,31.6,13.7,51.0,3.1,944.0,55.4,1.3,624100.0,3.3,4.6,88.2,1.3,1.85,1803 (USD),$81823,23.2,59.3,15.1,91.2,76.8,70.0,56.8,36.2
06037265601,3369.0,35.6,5.2,68.1,1.8,699.0,51.3,21.6,733200.0,4.6,19.7,62.1,3.5,2.25,2315 (USD),$104116,25.7,67.2,8.9,58.8,75.3,73.3,62.9,28.9
06037239802,5393.0,27.7,68.9,0.6,28.4,72.0,51.1,48.2,295700.0,4.3,24.8,71.3,1.5,3.99,1132 (USD),$34762,32.8,66.3,35.3,18.6,89.6,7.2,32.4,32.8
06037239702,4099.0,29.8,72.3,0.4,27.3,0.0,48.5,44.2,304900.0,4.5,25.4,71.8,1.7,3.7,1190 (USD),$38281,33.3,62.2,29.3,17.1,86.0,3.0,30.0,40.0
06037189300,3111.0,46.9,7.7,74.4,1.9,470.0,53.9,90.1,1700600.0,7.1,41.4,9.6,0.0,1.9,1192 (USD),$186000,30.2,70.1,4.1,18.0,93.4,67.7,65.2,31.1
06037189800,3934.0,38.6,21.1,62.5,6.4,185.0,46.2,12.3,811200.0,3.3,19.9,84.0,0.8,1.5,1686 (USD),$62951,28.3,72.9,15.8,52.5,81.6,59.0,70.4,25.6
06037191000,4256.0,32.1,41.2,37.2,13.7,290.0,57.6,3.5,535900.0,2.3,9.5,87.9,11.9,1.92,1270 (USD),$42131,33.1,60.4,20.5,60.8,80.1,49.9,51.2,38.9
06037191201,4320.0,44.3,33.8,45.7,1.9,620.0,46.9,4.7,673600.0,2.2,29.4,97.4,6.2,1.99,1091 (USD),$42539,24.6,40.9,20.9,45.4,87.5,23.5,36.7,52.0
06037191710,2670.0,35.0,62.1,20.3,7.0,199.0,53.9,6.2,630000.0,2.0,48.4,92.6,7.0,2.3,943 (USD),$24815,30.3,52.7,36.2,43.4,86.4,22.6,22.4,58.6
06037192700,3849.0,33.5,62.7,13.2,1.9,705.0,52.0,17.1,605300.0,3.3,37.6,90.4,6.0,3.18,1295 (USD),$44079,33.8,64.5,25.1,34.7,79.6,24.2,24.5,42.6
06037194200,3638.0,47.5,5.8,82.9,2.4,57.0,52.2,89.4,1214800.0,5.9,36.5,20.7,20.7,2.57,2761 (USD),$131964,29.3,72.0,3.4,21.0,84.7,62.1,78.7,21.1
06037197300,3874.0,37.8,36.2,42.3,1.9,653.0,54.9,37.0,725700.0,3.6,54.2,79.7,0.7,2.17,1323 (USD),$73097,30.4,69.6,21.6,34.2,91.2,43.9,49.8,35.8
06037197500,3845.0,33.8,50.7,31.9,2.1,532.0,50.4,28.9,910000.0,3.8,60.2,78.9,0.0,2.3,1380 (USD),$61313,30.2,69.5,11.3,26.3,85.0,45.4,40.7,30.1
06037197600,2303.0,35.1,44.2,24.6,0.5,584.0,47.9,24.9,587500.0,3.9,58.9,73.9,2.2,2.29,1342 (USD),$54750,22.7,59.3,12.3,33.7,83.9,45.1,36.7,36.7
06037199202,2957.0,35.2,76.5,9.5,0.3,341.0,47.9,63.7,434300.0,4.5,55.5,53.2,10.7,4.26,1143 (USD),$54688,29.8,64.5,16.6,34.6,90.5,21.0,22.8,42.9
06037101220,3340.0,40.3,30.5,50.5,1.6,395.0,44.4,45.0,392000.0,3.9,16.9,64.3,0.0,2.48,1148 (USD),$40273,28.8,80.3,15.7,28.1,92.2,18.7,32.5,50.1
06037103400,6728.0,45.6,23.6,59.2,4.6,543.0,47.9,67.8,480700.0,5.1,13.8,37.7,0.0,3.15,1693 (USD),$76917,29.5,82.4,13.2,34.0,96.6,30.0,61.5,33.2
06037123206,2798.0,34.1,87.2,9.9,0.5,28.0,47.1,22.3,411000.0,3.6,4.0,77.3,2.6,3.09,1121 (USD),$32500,31.3,74.1,33.0,27.7,95.2,11.2,15.3,50.9
06037123301,4221.0,37.4,38.4,30.6,5.9,990.0,48.0,38.3,381100.0,4.1,2.0,64.7,4.6,2.62,1495 (USD),$53750,33.4,74.7,17.4,44.1,88.8,28.6,29.9,45.7
06037211320,3081.0,35.2,58.4,11.3,7.4,675.0,51.0,0.7,,2.7,59.8,97.1,5.2,2.44,938 (USD),$32182,36.4,51.2,22.1,23.8,91.2,25.7,21.6,56.2
06037213401,5124.0,32.9,75.2,2.6,1.8,1000.0,45.8,3.0,464000.0,2.4,20.4,98.1,4.6,3.03,1101 (USD),$31467,34.4,43.0,20.1,30.1,90.9,16.5,7.2,62.9
06037213402,4519.0,33.2,69.4,3.6,4.8,948.0,50.7,2.1,661900.0,2.8,44.8,94.2,6.6,3.0,1042 (USD),$35901,33.4,48.0,29.0,30.6,88.1,20.6,13.1,56.2
06037220100,2727.0,43.9,31.4,7.2,53.6,115.0,50.0,36.9,555500.0,4.7,6.4,52.4,0.0,2.78,1109 (USD),$51768,30.3,86.2,31.0,34.3,94.5,26.0,63.8,21.6
06037221500,4018.0,33.6,62.6,1.5,34.3,36.0,47.8,17.2,345500.0,3.7,38.3,85.8,3.7,3.17,937 (USD),$29271,34.7,63.9,37.2,21.4,92.1,7.6,34.2,39.0
06037221710,2540.0,34.5,67.8,8.0,9.5,334.0,48.0,27.9,460600.0,3.3,37.5,82.7,2.0,2.66,1070 (USD),$33388,32.0,60.9,32.2,65.5,87.2,17.4,26.2,46.3
06037226410,3541.0,31.5,98.4,0.2,0.5,30.0,51.5,32.3,352600.0,3.7,64.9,86.5,2.4,4.07,984 (USD),$35543,29.1,41.9,38.3,22.0,88.8,1.0,3.8,56.3
06037228600,4973.0,26.2,89.2,0.3,6.2,8.0,46.7,49.4,283300.0,4.1,44.9,78.7,0.0,4.56,1062 (USD),$33384,37.0,57.8,44.0,22.7,92.0,4.9,7.2,46.3
06037232110,2998.0,29.3,77.5,1.1,20.9,3.0,49.4,32.3,310200.0,4.4,62.2,79.7,0.0,3.13,1026 (USD),$29566,35.4,70.2,31.2,22.3,93.5,6.8,26.0,43.7
06037232200,3015.0,40.9,58.0,1.7,38.5,51.0,48.0,46.2,335400.0,4.6,49.4,65.2,4.8,2.88,1013 (USD),$34207,39.0,64.6,28.7,26.2,92.4,6.7,40.8,33.5
06037234800,3519.0,34.8,40.2,1.6,56.6,15.0,48.0,71.7,302900.0,4.9,38.4,38.2,0.0,2.4,1103 (USD),$52679,30.6,94.0,12.8,33.0,93.3,15.0,58.6,23.6
06037236000,4561.0,48.6,12.0,21.2,54.5,227.0,47.1,43.3,514500.0,5.4,5.7,21.2,0.0,2.6,1615 (USD),$73087,28.8,78.7,6.1,53.3,92.3,49.9,85.1,10.2
06037238200,4878.0,38.0,17.6,1.5,75.7,147.0,45.3,57.2,346600.0,4.7,41.1,53.3,0.0,2.01,1065 (USD),$46875,30.8,79.2,11.0,12.6,93.0,13.0,79.8,12.8
06037239330,2995.0,27.4,89.4,0.0,9.5,0.0,48.6,66.4,332600.0,4.5,24.8,67.4,2.5,4.04,1149 (USD),$35656,32.7,69.4,31.8,19.9,89.9,7.6,13.5,45.3
06037240200,5335.0,31.7,72.7,0.9,24.9,78.0,48.1,51.3,282700.0,4.5,33.7,77.3,2.5,3.19,1128 (USD),$31676,32.3,76.5,25.7,20.8,94.3,6.0,30.4,31.1
06037131100,3226.0,43.0,34.4,46.5,1.1,496.0,51.8,92.2,464900.0,5.2,1.0,20.8,1.8,4.01,1555 (USD),$64667,32.7,78.1,14.5,37.0,93.1,26.1,45.8,33.8
06037132900,3705.0,41.9,21.5,64.5,1.8,322.0,47.5,81.0,599900.0,5.7,0.5,34.5,3.9,2.88,2018 (USD),$76750,36.3,72.8,11.1,39.2,87.8,34.8,52.8,37.1
